country,protocol,port,packet_size,duration_sec,vpn_connection,firewall_action,cloudflare_flag,endpoint_detected,user_id,service_target,year,month,day,hour,threat_type
2,0,110,0.13302678436389484,2.34,0,allow,0,0,363,Portal de constancias,2020,11,12,0,7
1,4,21,1.166926081275987,0.09,0,allow,0,0,59,Sistema de óptica,2020,3,3,0,2
1,4,443,1.188415904999333,1.28,0,allow,1,1,262,Web institucional,2024,11,28,0,5
3,3,21,-0.4519739725494137,1.25,0,deny,0,0,128,Portal de constancias,2023,8,2,0,3
6,2,8080,0.05423076404495942,0.82,0,allow,0,0,427,Sistema de óptica,2022,3,31,0,4
2,4,110,0.3001698577676973,2.82,0,allow,0,1,308,Portal de constancias,2021,4,26,0,7
0,4,3306,1.6301511704236682,7.01,0,allow,1,0,449,Sistema de óptica,2021,12,21,0,5
2,4,80,0.4983537876607773,1.16,0,allow,0,1,422,Formulario de denuncias,2024,8,7,0,0
0,4,3389,0.8517420000002454,1.73,0,allow,0,0,118,Web institucional,2022,9,18,0,5
2,2,80,-0.48301482903869125,0.55,0,allow,0,1,255,Formulario de denuncias,2024,8,5,0,4
2,3,3389,-0.4424229397834821,1.75,1,allow,0,1,291,Portal de constancias,2024,1,7,0,1
2,0,3389,-1.3306689870151178,7.01,0,allow,1,0,653,Web institucional,2024,8,19,0,1
4,1,22,-0.6429946278680451,4.77,1,allow,0,1,336,Formulario de denuncias,2024,10,30,0,2
4,1,22,0.30972089053362883,3.15,0,deny,0,1,422,Sistema de óptica,2020,9,7,0,2
4,1,110,1.6922328834022233,2.97,0,deny,0,1,53,Web institucional,2019,10,5,0,2
6,2,443,-0.9175868198885776,1.96,0,allow,0,0,109,Formulario de denuncias,2022,7,30,0,7
6,0,3389,0.527006885958572,6.24,0,allow,0,1,108,Web institucional,2024,7,23,0,0
1,2,80,-1.4237915564829506,1.85,0,deny,0,0,477,Sistema de óptica,2022,12,19,0,0
5,2,22,-0.017401981699527343,1.34,0,allow,0,0,310,Sistema de óptica,2024,1,28,0,7
4,2,22,-1.1253217825475892,2.77,0,deny,0,0,470,Formulario de denuncias,2021,10,15,0,4
6,3,25,-1.5121386095678178,3.91,0,alert,0,0,121,Sistema de óptica,2022,8,16,0,3
2,4,3306,-0.03889180542287337,0.46,1,allow,0,0,214,Web institucional,2024,12,24,0,4
3,4,80,-0.8937092379737487,1.75,0,deny,0,0,425,Formulario de denuncias,2024,1,24,0,6
4,2,80,-1.3593220853129127,1.01,0,deny,0,0,368,Sistema de óptica,2024,6,18,0,0
2,2,110,0.283455550427317,1.24,0,allow,0,1,621,Formulario de denuncias,2023,3,31,0,7
0,1,80,1.1764771140419186,0.08,0,allow,0,0,575,Sistema de óptica,2022,5,12,0,5
2,1,21,-1.3354445033980837,0.05,0,deny,0,1,687,Web institucional,2021,1,5,0,6
3,1,25,1.080966786382603,8.79,0,deny,0,0,4,Web institucional,2021,6,30,0,1
2,1,25,1.651640994147014,5.19,1,allow,0,1,517,Portal de constancias,2023,7,30,0,4
4,4,80,-0.7361171973358778,1.3,0,allow,0,0,383,Sistema de óptica,2022,9,21,0,2
6,4,3306,1.1096198846803977,6.44,0,deny,0,1,638,Sistema de óptica,2020,7,17,0,2
6,1,443,-0.7432804719103265,4.64,0,allow,0,0,553,Formulario de denuncias,2019,4,9,0,7
3,3,110,-0.7146273736125318,4.51,1,allow,0,1,684,Portal de constancias,2023,8,18,0,7
2,4,53,0.5532722260648838,2.83,0,allow,0,0,102,Sistema de óptica,2023,10,22,0,3
3,2,443,-1.3593220853129127,0.05,0,alert,0,1,445,Portal de constancias,2022,5,15,0,5
3,4,3306,0.18794522276800135,0.43,0,deny,0,0,493,Web institucional,2023,10,1,0,2
2,3,110,0.15451660808724088,1.59,0,allow,1,0,592,Portal de constancias,2023,3,12,0,1
0,3,80,0.16645539904465534,0.53,0,deny,0,1,591,Sistema de óptica,2019,11,24,0,7
3,2,80,-1.5193018841422663,1.47,0,allow,0,0,126,Formulario de denuncias,2022,12,10,0,6
4,0,3306,-0.7790968447825699,2.45,0,allow,0,0,45,Sistema de óptica,2019,12,27,0,0
3,3,80,-1.2017300446750419,3.16,0,allow,0,1,467,Web institucional,2023,6,7,0,0
2,2,110,-1.4906487858444717,0.29,0,allow,0,0,234,Formulario de denuncias,2021,6,28,0,0
2,1,3389,-0.7217906481869805,2.0,0,allow,0,1,133,Web institucional,2021,5,9,0,0
2,4,443,0.7824970124472415,0.64,0,allow,0,1,376,Portal de constancias,2022,2,5,0,1
2,4,3389,-1.4118527655255362,2.01,0,allow,0,0,605,Sistema de óptica,2024,5,28,0,2
4,4,22,1.6038858303173562,0.1,0,allow,0,1,581,Formulario de denuncias,2022,8,10,0,4
6,2,53,0.5795375661711957,6.22,1,deny,0,1,364,Portal de constancias,2020,12,22,0,7
4,2,8080,0.19272073915096716,1.56,0,allow,1,0,661,Sistema de óptica,2021,11,23,0,3
1,1,21,-1.5598937733974756,0.57,0,deny,0,1,591,Portal de constancias,2021,6,1,0,4
4,1,22,-1.087117651483863,1.87,1,allow,0,0,140,Sistema de óptica,2019,1,31,0,4
3,3,53,-0.9629542255267526,4.42,0,allow,0,0,537,Sistema de óptica,2022,5,5,0,2
2,0,110,-0.0890347274440141,4.99,0,allow,0,0,64,Sistema de óptica,2021,8,20,0,4
6,3,8080,-0.8077499430803646,2.37,1,allow,0,0,451,Sistema de óptica,2022,9,22,0,7
2,4,3306,-0.6620966933999082,1.34,0,allow,0,0,180,Sistema de óptica,2022,8,6,0,5
2,0,3389,-1.3760363926532928,7.95,1,allow,0,0,251,Portal de constancias,2024,9,16,0,2
2,1,8080,0.9878442169147702,1.23,0,allow,0,0,10,Web institucional,2023,10,23,0,6
5,0,8080,0.4553741402140853,1.67,0,allow,0,0,13,Portal de constancias,2021,8,16,0,1
6,4,8080,0.3527005379803209,0.29,0,allow,0,0,292,Sistema de óptica,2024,11,12,0,6
2,3,3389,1.0642524790422228,0.36,0,allow,0,1,216,Portal de constancias,2021,8,25,0,1
2,0,21,-1.0704033441434826,0.69,1,alert,0,1,27,Formulario de denuncias,2021,8,12,0,4
5,3,110,1.2003546959567475,0.66,0,allow,1,1,688,Portal de constancias,2019,3,23,0,6
5,4,110,-0.22274918616705605,1.94,0,deny,0,0,25,Web institucional,2019,11,1,0,6
3,2,443,0.9591911186169755,0.85,0,allow,0,1,214,Portal de constancias,2023,5,14,0,1
3,3,443,-0.621504804144699,0.28,0,allow,0,1,694,Web institucional,2019,10,27,0,4
3,1,22,-1.5455672242485783,5.4,0,alert,0,0,159,Sistema de óptica,2021,2,2,0,6
3,2,3389,0.8923338892554545,1.52,0,deny,0,1,675,Portal de constancias,2023,6,1,0,6
2,0,8080,0.22853711202321053,1.76,0,deny,0,1,518,Web institucional,2024,3,31,0,0
2,0,3306,-0.08187145286956543,9.7,0,allow,0,0,462,Formulario de denuncias,2020,3,3,0,7
1,2,80,-1.0704033441434826,5.77,0,allow,0,1,697,Portal de constancias,2023,1,15,0,4
1,1,110,1.193191421382299,1.65,0,allow,0,0,169,Formulario de denuncias,2023,3,8,0,3
5,4,80,0.968742151382907,2.46,0,allow,0,0,306,Sistema de óptica,2022,4,4,0,1
1,3,110,0.6463947955327166,7.57,0,allow,0,0,44,Sistema de óptica,2023,6,7,0,2
2,1,3389,-1.5837713553123045,3.26,0,deny,1,0,79,Formulario de denuncias,2021,8,24,0,5
4,0,110,0.16884315723613824,1.24,0,alert,0,0,594,Web institucional,2024,1,15,0,6
2,2,3389,-1.6267510027589964,1.19,0,allow,0,0,417,Sistema de óptica,2020,12,31,0,2
4,0,22,-0.9939950820160302,0.71,0,deny,0,1,619,Formulario de denuncias,2024,2,12,0,3
4,3,443,1.1382729829781923,0.19,0,deny,0,1,475,Formulario de denuncias,2019,7,2,0,4
2,4,8080,0.5819253243626785,2.16,0,alert,1,0,514,Formulario de denuncias,2024,2,14,0,7
0,1,443,1.5227020518069379,0.51,0,allow,0,0,274,Formulario de denuncias,2024,10,15,0,4
1,4,110,0.7442928813835152,1.55,0,alert,0,0,506,Web institucional,2022,5,13,0,5
2,4,25,0.34314950521438936,0.67,0,allow,0,0,538,Formulario de denuncias,2023,7,2,0,6
2,4,21,0.7466806395749981,0.12,0,alert,0,0,452,Sistema de óptica,2024,9,10,0,2
2,1,3306,1.4534570642539342,0.02,0,deny,0,0,363,Sistema de óptica,2019,1,24,0,2
6,3,3306,-1.7103225394608976,0.16,0,deny,0,0,110,Formulario de denuncias,2020,7,29,0,2
4,3,53,-0.27289210818819676,1.19,0,alert,1,0,547,Formulario de denuncias,2020,12,3,0,6
1,1,80,-0.998770598398996,0.14,0,allow,0,1,627,Web institucional,2023,8,23,0,5
4,1,25,-1.3760363926532928,0.89,0,allow,0,0,520,Sistema de óptica,2024,9,1,0,5
6,1,53,-0.24423900989040206,0.75,0,allow,0,0,564,Web institucional,2020,1,17,0,5
5,4,3389,1.2170690032971279,2.37,0,deny,0,0,517,Formulario de denuncias,2022,7,10,0,4
4,4,3306,-0.2609533172307823,2.52,0,allow,0,0,476,Portal de constancias,2021,2,17,0,4
0,0,25,-1.5670570479719241,1.01,1,deny,0,0,117,Sistema de óptica,2022,6,3,0,4
5,3,3389,-0.7958111521229502,0.64,0,allow,1,1,68,Portal de constancias,2022,3,20,0,1
2,2,110,-1.4619956875466769,0.18,0,deny,0,1,362,Sistema de óptica,2024,5,23,0,1
6,4,25,0.5174558531926404,0.34,0,alert,0,0,333,Portal de constancias,2019,10,20,0,5
5,2,21,-1.1897912537176274,1.73,0,deny,0,0,28,Formulario de denuncias,2021,8,30,0,7
2,1,21,-1.7389756377586925,4.15,0,deny,0,0,615,Portal de constancias,2022,10,25,0,0
2,1,3306,1.6444777195725655,0.45,0,alert,0,1,319,Sistema de óptica,2023,12,22,0,0
6,0,443,1.477334646168763,2.28,0,alert,0,0,8,Formulario de denuncias,2022,8,18,0,4
1,0,21,-0.9653419837182354,0.9,0,allow,0,0,367,Formulario de denuncias,2022,8,13,0,4
6,2,443,-1.0107093893564103,0.6,0,allow,0,0,307,Sistema de óptica,2021,9,30,0,6
4,3,80,-1.6745061665886543,10.54,0,allow,0,0,436,Formulario de denuncias,2021,5,25,0,7
3,4,3306,-0.6859742753147371,1.9,0,allow,1,0,192,Portal de constancias,2024,11,20,0,0
0,3,53,1.0451504135103595,1.1,0,allow,0,0,661,Web institucional,2021,9,6,0,0
2,3,53,0.371802603512184,4.0,1,allow,1,0,454,Sistema de óptica,2021,5,8,0,3
6,4,8080,-1.3879751836107073,3.8,0,deny,0,0,224,Web institucional,2019,12,29,0,1
6,4,8080,-0.5952394640383872,3.97,0,allow,0,0,384,Portal de constancias,2019,5,30,0,6
6,2,80,-1.3258934706321521,6.99,1,allow,0,0,634,Sistema de óptica,2019,8,8,0,5
2,4,80,1.451069306062451,4.57,0,allow,1,1,197,Web institucional,2023,9,27,0,4
6,2,22,1.4534570642539342,1.23,0,allow,0,1,269,Portal de constancias,2024,6,21,0,3
1,1,53,0.12347575159796328,2.98,0,deny,0,1,92,Portal de constancias,2021,8,18,0,7
0,4,80,-1.48109775307854,0.39,0,allow,0,0,424,Formulario de denuncias,2022,6,14,0,4
1,1,110,-1.2542607248876654,1.74,0,allow,1,0,438,Web institucional,2024,6,28,0,4
5,0,443,-1.2112810774409732,3.57,0,alert,0,0,169,Portal de constancias,2023,1,5,0,1
2,1,53,-1.0918931678668287,2.33,0,allow,0,0,593,Portal de constancias,2021,6,7,0,0
0,0,80,-0.8841582052078171,6.34,0,deny,0,1,137,Web institucional,2019,6,2,0,3
5,1,22,-0.11530006755032592,5.52,0,allow,1,0,588,Web institucional,2019,6,15,0,4
6,1,3389,-0.06993266191215096,2.81,0,allow,0,0,588,Sistema de óptica,2021,5,2,0,6
2,2,110,1.5632939410621471,1.39,1,deny,0,1,466,Portal de constancias,2019,11,12,0,0
4,4,21,-1.106219717015726,0.84,0,allow,0,0,225,Formulario de denuncias,2020,5,23,0,0
1,0,53,-0.444810697974965,0.69,0,deny,0,0,75,Sistema de óptica,2021,12,4,0,5
2,0,443,0.1187002352149975,5.3,0,deny,0,0,112,Portal de constancias,2019,11,13,0,6
2,4,53,0.13063902617241197,3.3,0,deny,0,0,556,Sistema de óptica,2022,8,2,0,5
6,4,443,1.3579467365946185,0.06,0,deny,0,0,308,Sistema de óptica,2024,1,4,0,2
2,1,80,-0.5952394640383872,3.64,0,allow,0,1,366,Formulario de denuncias,2020,2,18,0,6
6,4,3389,-1.132485057122038,0.3,0,allow,0,0,622,Portal de constancias,2019,10,31,0,0
4,0,22,-1.6792816829716202,4.06,0,deny,0,0,606,Web institucional,2023,9,15,0,4
6,2,110,0.25241469393803945,1.13,0,alert,0,1,556,Sistema de óptica,2022,2,8,0,7
3,1,25,1.1979669377652646,0.21,0,allow,0,0,231,Sistema de óptica,2022,6,25,0,3
0,1,443,-0.9462399181863723,0.57,0,allow,0,0,526,Portal de constancias,2023,10,1,0,6
4,4,53,-1.6028734208441675,0.22,1,allow,0,0,31,Sistema de óptica,2023,7,18,0,7
2,2,110,1.0045585242551505,2.16,1,alert,0,0,127,Portal de constancias,2021,10,15,0,2
6,2,110,-0.05799387095473651,5.27,0,deny,0,0,292,Sistema de óptica,2020,12,28,0,5
2,2,21,-1.2232198683983877,0.4,0,deny,0,1,521,Web institucional,2022,4,6,0,4
4,3,3389,0.3861291526610814,4.05,0,allow,0,0,145,Sistema de óptica,2023,6,24,0,1
3,0,25,-0.07709593648659964,0.31,0,allow,0,0,1,Web institucional,2023,2,13,0,0
4,2,110,1.6635797851044285,8.49,0,allow,0,1,485,Formulario de denuncias,2022,11,11,0,5
2,0,80,-1.3975262163766389,5.12,0,allow,0,0,608,Portal de constancias,2024,3,23,0,7
2,4,8080,-0.31825951382637174,0.92,0,allow,1,0,216,Formulario de denuncias,2022,1,25,0,6
6,0,443,0.8851706146810058,1.38,1,deny,0,0,155,Web institucional,2024,9,6,0,2
2,2,8080,-1.2900770977599088,0.85,1,allow,0,0,674,Formulario de denuncias,2019,11,22,0,1
2,3,53,-0.7743213283996041,0.86,0,allow,0,0,568,Formulario de denuncias,2021,3,7,0,6
2,2,3306,0.9926197332977359,1.57,0,deny,0,0,654,Sistema de óptica,2022,5,20,0,2
2,1,25,-0.9366888854204407,0.23,0,allow,0,1,448,Portal de constancias,2022,7,11,0,7
6,4,443,-1.4978120604189205,0.7,0,allow,0,0,85,Web institucional,2022,3,11,0,7
2,3,3306,-1.194566770100593,3.09,0,alert,0,0,198,Formulario de denuncias,2024,6,22,0,3
2,4,8080,0.7753337378727928,3.94,0,deny,0,0,403,Sistema de óptica,2022,9,3,0,5
0,2,53,-1.3784241508447757,0.02,0,allow,1,0,203,Sistema de óptica,2020,7,13,0,2
6,2,53,-0.7695458120166383,1.19,0,allow,0,0,306,Portal de constancias,2024,10,7,0,3
2,2,110,1.6707430596788773,0.81,0,deny,0,0,327,Web institucional,2019,2,19,0,4
5,0,3389,-0.03650404723139048,0.97,0,allow,0,1,237,Portal de constancias,2021,12,13,0,2
5,3,80,1.4653958552113486,0.2,0,deny,0,1,254,Sistema de óptica,2020,7,9,0,5
3,2,8080,0.8302521762768993,1.79,0,deny,0,0,204,Portal de constancias,2020,1,4,0,1
3,4,25,-0.2943819319115428,0.64,0,deny,0,0,477,Formulario de denuncias,2019,2,14,0,4
4,2,443,-1.6936082321205175,1.31,0,deny,0,1,593,Formulario de denuncias,2023,11,25,0,6
0,0,3389,-1.395138458185156,0.46,0,allow,1,0,580,Formulario de denuncias,2023,3,9,0,6
2,3,25,-0.5498720584002122,0.83,0,allow,0,0,474,Sistema de óptica,2019,4,3,0,5
6,2,21,0.7108642667027547,1.52,1,allow,0,0,288,Formulario de denuncias,2024,6,17,0,5
2,4,25,-0.7408927137188436,0.19,0,allow,0,1,164,Web institucional,2021,11,23,0,0
1,1,110,-0.5283822346768662,1.13,0,allow,0,1,461,Portal de constancias,2022,8,3,0,2
2,1,443,-0.10813679297587724,4.14,0,allow,0,0,53,Portal de constancias,2024,11,4,0,4
0,2,443,0.4123944927673932,0.88,0,deny,0,0,607,Portal de constancias,2020,10,30,0,2
1,1,8080,1.4176406913816908,1.79,0,deny,0,0,127,Formulario de denuncias,2022,9,15,0,2
0,2,25,-0.5904639476554214,0.7,0,deny,0,1,501,Formulario de denuncias,2024,4,1,0,0
0,4,80,-0.5522598165916951,0.68,0,allow,0,0,386,Portal de constancias,2021,5,26,0,4
0,4,53,1.1740893558504357,3.26,1,deny,0,1,135,Formulario de denuncias,2024,11,9,0,0
6,4,3389,-1.3975262163766389,5.0,1,allow,0,0,548,Sistema de óptica,2021,4,28,0,3
4,1,3306,0.725190815851652,3.73,0,deny,0,1,687,Sistema de óptica,2022,1,12,0,1
1,1,8080,0.6105784226604732,0.73,0,allow,0,0,400,Sistema de óptica,2020,1,18,0,5
2,4,3389,0.10198592787461726,1.15,1,alert,0,0,289,Web institucional,2023,12,20,0,2
1,3,80,0.16406764085317244,0.24,0,allow,0,0,124,Formulario de denuncias,2022,8,25,0,6
2,0,8080,-0.3731779522304782,2.08,1,allow,0,1,373,Web institucional,2019,8,2,0,6
3,1,110,0.39806794361849585,2.94,0,allow,0,1,244,Portal de constancias,2019,8,30,0,2
3,3,53,0.6129661808519561,3.08,0,allow,0,0,273,Web institucional,2021,8,1,0,2
1,1,443,0.3861291526610814,0.96,0,allow,0,1,265,Sistema de óptica,2024,12,20,0,7
4,4,8080,0.8803950982980401,2.68,1,allow,0,1,398,Formulario de denuncias,2024,2,7,0,4
0,0,8080,-1.0895054096753458,0.12,0,deny,0,0,12,Web institucional,2020,11,6,0,0
4,3,8080,0.371802603512184,1.67,0,allow,0,0,685,Web institucional,2022,4,23,0,4
4,4,443,1.3842120767009303,0.56,1,deny,0,1,629,Web institucional,2022,5,21,0,5
3,3,80,-0.6501579024424937,4.23,0,deny,0,0,19,Web institucional,2019,4,23,0,3
3,0,80,0.17123091542762112,0.02,0,allow,0,1,658,Portal de constancias,2019,11,14,0,7
4,0,3306,-0.12246334212477458,7.93,0,alert,0,1,653,Formulario de denuncias,2022,11,25,0,0
6,1,22,-0.4137698414856874,0.82,0,deny,0,0,57,Web institucional,2022,2,10,0,2
2,0,53,-1.3784241508447757,1.41,0,allow,0,0,94,Formulario de denuncias,2023,8,26,0,0
0,3,8080,1.1287219502122607,1.38,0,allow,0,0,425,Web institucional,2020,10,3,0,3
2,4,22,-0.908035787122646,0.32,1,deny,0,0,338,Portal de constancias,2019,2,24,0,7
3,2,3389,0.15451660808724088,1.91,1,deny,0,1,616,Sistema de óptica,2022,8,12,0,4
4,3,22,-0.13917764946515482,6.61,0,allow,0,1,455,Sistema de óptica,2023,1,19,0,6
4,3,3306,-0.8173009758462961,1.09,0,deny,0,0,157,Web institucional,2020,8,7,0,4
6,4,8080,0.6010273898945416,3.65,0,deny,0,0,250,Formulario de denuncias,2020,10,13,0,2
6,2,22,1.6014980721258734,0.95,0,allow,0,0,342,Web institucional,2019,11,14,0,6
2,3,80,-1.6649551338227229,1.18,0,allow,0,0,35,Portal de constancias,2022,9,12,0,2
3,0,21,0.9878442169147702,2.13,0,deny,0,0,9,Web institucional,2020,12,22,0,1
4,2,443,1.0594769626592568,4.11,0,allow,0,1,16,Sistema de óptica,2023,11,14,0,1
2,4,25,0.9759054259573557,5.52,1,allow,0,0,395,Formulario de denuncias,2023,11,22,0,1
3,1,22,1.5107632608495234,0.93,0,deny,0,1,524,Sistema de óptica,2020,8,18,0,2
0,3,3389,0.8899461310639716,0.73,1,allow,0,1,516,Formulario de denuncias,2022,3,1,0,7
2,2,21,0.18316970638503557,2.49,0,allow,0,0,684,Portal de constancias,2024,10,1,0,2
5,3,21,-0.4806270708472084,0.06,0,allow,0,0,413,Formulario de denuncias,2022,6,27,0,1
3,3,3306,-1.4500568965892624,1.45,0,deny,0,0,478,Formulario de denuncias,2024,6,23,0,2
2,3,53,1.3125793309564435,0.88,0,allow,0,0,432,Web institucional,2024,12,12,0,7
6,1,8080,0.5102925786181918,0.92,0,deny,0,1,501,Portal de constancias,2024,8,7,0,5
2,3,3389,-0.4949536199961057,1.16,1,allow,0,0,27,Formulario de denuncias,2022,1,25,0,7
2,2,80,0.9806809423403214,1.46,0,allow,0,0,67,Portal de constancias,2019,10,12,0,4
6,2,53,-1.6745061665886543,2.18,0,deny,0,1,285,Web institucional,2019,8,8,0,2
2,1,22,0.5843130825541615,2.15,0,allow,0,0,583,Sistema de óptica,2021,3,15,0,4
2,4,21,-0.7934233939314672,1.06,0,allow,0,0,644,Web institucional,2023,5,6,0,3
1,2,3306,1.4653958552113486,0.35,0,allow,0,0,460,Portal de constancias,2022,10,2,0,3
6,4,8080,0.7013132339368231,7.53,0,deny,0,0,348,Web institucional,2023,10,8,0,3
2,0,80,0.15212884989575798,0.05,0,allow,0,1,663,Portal de constancias,2023,12,5,0,5
5,2,8080,-0.19648384606074423,0.2,0,allow,1,0,27,Web institucional,2019,7,21,0,2
3,1,3389,-0.24423900989040206,0.71,0,allow,1,0,403,Web institucional,2020,6,12,0,0
6,1,3306,-0.28244314095412837,0.76,0,deny,0,1,351,Sistema de óptica,2024,8,11,0,5
3,1,53,0.05661852223644231,1.42,0,allow,0,1,392,Sistema de óptica,2021,8,16,0,5
2,1,80,0.25480245212952235,0.39,0,deny,1,1,495,Portal de constancias,2022,7,7,0,1
4,2,53,0.31688416510807754,1.17,0,deny,0,0,660,Formulario de denuncias,2021,6,29,0,1
2,1,22,1.057089204467774,3.05,1,allow,0,0,590,Sistema de óptica,2024,3,30,0,7
2,1,3389,-0.5355455092513149,0.16,0,alert,0,0,590,Portal de constancias,2023,12,31,0,6
5,0,80,1.6635797851044285,2.75,1,deny,0,0,332,Portal de constancias,2023,5,21,0,6
0,2,8080,-1.1850157373346615,0.05,0,deny,0,1,617,Portal de constancias,2019,7,21,0,7
2,0,443,-0.2633410754222652,1.52,0,deny,0,0,16,Web institucional,2021,2,8,0,3
6,3,21,0.24525141936359077,0.96,0,allow,0,0,649,Web institucional,2022,1,5,0,3
0,0,21,-0.5928517058469043,3.5,0,allow,0,1,416,Sistema de óptica,2019,1,4,0,6
4,2,53,-0.8865459633993,1.93,1,allow,0,1,229,Formulario de denuncias,2019,3,29,0,1
4,3,25,-1.3187301960577034,1.7,0,deny,0,0,168,Formulario de denuncias,2021,9,19,0,0
1,1,8080,-0.31109623925192303,2.05,1,allow,0,0,3,Sistema de óptica,2022,2,20,0,7
2,0,22,-1.3569343271214298,1.24,0,allow,0,1,135,Formulario de denuncias,2022,5,10,0,3
2,4,3389,0.2118228046828303,1.72,0,deny,1,1,28,Portal de constancias,2019,7,9,0,2
3,1,21,-1.0608523113775512,1.1,0,allow,0,0,226,Web institucional,2022,10,19,0,6
3,2,21,-0.3325860629752691,1.7,0,allow,0,0,51,Formulario de denuncias,2020,3,17,0,0
1,4,21,-0.3875045013793756,3.12,1,deny,0,0,450,Web institucional,2019,2,23,0,1
3,4,8080,0.7180275412772034,0.17,0,deny,0,0,675,Portal de constancias,2019,10,4,0,3
0,3,443,1.5489673919132498,0.53,0,alert,0,0,552,Formulario de denuncias,2024,7,23,0,4
3,3,3306,-0.14156540765663772,1.1,0,allow,0,0,19,Web institucional,2024,4,24,0,2
4,0,25,0.7992113197876217,1.33,0,allow,0,0,472,Formulario de denuncias,2023,5,9,0,6
4,2,110,0.7920480452131731,0.31,0,deny,0,1,310,Formulario de denuncias,2023,7,23,0,0
1,1,53,-0.2084226370181587,3.29,0,allow,0,0,355,Web institucional,2023,6,15,0,2
6,4,8080,0.04467973127902785,1.9,0,allow,0,0,421,Sistema de óptica,2022,7,18,0,7
2,3,3306,-1.3760363926532928,0.3,0,allow,0,0,304,Sistema de óptica,2020,3,28,0,5
2,3,8080,0.5914763571286101,5.24,1,allow,0,0,59,Formulario de denuncias,2021,7,14,0,7
1,3,22,0.5675987752137812,0.45,0,deny,0,1,507,Sistema de óptica,2020,6,7,0,1
4,1,25,0.8445787254257966,1.58,0,allow,0,0,7,Sistema de óptica,2023,10,17,0,3
6,4,443,-1.5431794660570952,0.05,0,allow,0,1,413,Formulario de denuncias,2022,11,14,0,3
5,1,22,0.02318990755568182,2.36,1,allow,0,0,186,Formulario de denuncias,2023,4,17,0,0
2,0,8080,-1.2041178028665247,0.87,0,deny,0,0,623,Formulario de denuncias,2024,10,15,0,7
2,1,53,0.10914920244906592,0.04,1,deny,0,0,314,Sistema de óptica,2022,1,25,0,6
5,1,443,0.2858433086187999,1.75,0,allow,0,0,8,Portal de constancias,2021,5,29,0,0
0,1,3389,-1.177852462760213,0.67,0,alert,0,1,566,Portal de constancias,2022,3,12,0,0
6,1,3389,-1.020260422122342,1.31,0,deny,0,1,175,Portal de constancias,2021,7,26,0,2
3,4,3389,-0.9271378526545092,3.08,0,deny,0,0,163,Formulario de denuncias,2022,9,20,0,3
6,2,22,0.8087623525535532,6.01,0,allow,0,0,509,Portal de constancias,2021,8,24,0,6
6,0,3306,-0.6238925623361818,1.9,0,alert,0,1,646,Sistema de óptica,2022,1,1,0,7
2,2,3389,0.328822956065492,0.28,1,alert,1,0,144,Web institucional,2019,1,17,0,7
3,0,22,1.016497315212565,1.88,0,deny,1,0,550,Formulario de denuncias,2024,11,22,0,5
2,4,8080,1.5083755026580405,1.07,0,allow,0,0,234,Portal de constancias,2021,12,15,0,7
3,2,80,1.0666402372337056,2.6,0,allow,0,0,542,Web institucional,2019,5,25,0,3
3,3,21,-1.0560767949945853,0.54,0,allow,0,0,682,Sistema de óptica,2024,5,19,0,1
2,1,110,-1.681669441163103,0.63,0,allow,1,1,69,Sistema de óptica,2021,6,13,0,0
1,0,21,-1.0751788605264485,3.03,0,allow,0,0,567,Formulario de denuncias,2021,1,3,0,2
2,0,3389,0.8445787254257966,1.69,0,allow,0,0,90,Portal de constancias,2020,6,17,0,6
3,1,53,1.5394163591473182,0.09,0,deny,1,0,206,Portal de constancias,2019,2,18,0,7
5,4,22,1.611049104891805,4.3,0,allow,0,0,237,Web institucional,2020,3,2,0,0
6,4,22,1.0212728315955306,3.4,0,deny,0,0,551,Formulario de denuncias,2023,8,30,0,5
0,3,22,-1.1133829915901747,2.15,0,deny,1,1,57,Formulario de denuncias,2023,11,19,0,1
1,4,80,-0.533157751059832,1.4,0,alert,0,0,95,Sistema de óptica,2021,12,6,0,6
2,4,21,-0.7003008244636344,4.75,1,alert,0,1,667,Sistema de óptica,2024,1,16,0,3
6,1,21,-0.3707901940389953,1.73,0,deny,0,0,393,Formulario de denuncias,2020,1,16,0,3
4,4,8080,-0.02456525627397602,4.55,0,deny,0,0,454,Formulario de denuncias,2019,10,8,0,5
